cik,ticker,label,subset,Fiscal Period,Cost of Goods Sold,Depreciation Depletion Amortization,EBIT,EBITDA,Gross Profit,Long-Term Debt,Market Cap,Net Income,Retained Earnings,Revenue,Total Assets,Total Current Assets,Total Current Liabilities,Total Inventories,Total Liabilities,Total Operating Expense,Total Receivables
32017,ELK,False,train,Jun 2005,614.0,24.0,78.0,102.0,148.0,200.0,367.9,47.0,186.0,762.0,614.0,316.0,89.0,71.0,343.0,70.0,149.0
32017,ELK,False,train,Jun 2006,759.0,27.0,85.0,112.0,171.0,200.0,367.9,45.0,228.0,930.0,682.0,348.0,107.0,108.0,359.0,88.0,181.0
1124198,FLR,False,train,Dec 2016,18246.0,226.0,616.0,842.0,790.0,1518.0,7314.0,281.0,3582.0,19037.0,9216.0,5610.0,3816.0,1537.0,5974.0,191.0,1700.0
1124198,FLR,False,train,Dec 2017,14529.0,225.0,121.0,347.0,278.0,1592.0,7227.0,154.0,3655.0,14807.0,9328.0,5601.0,3574.0,0.1,5835.0,184.0,3061.0
1124198,FLR,False,train,Dec 2018,18282.0,217.0,463.0,680.0,569.0,1662.0,4497.0,173.0,3294.0,18851.0,8883.0,5371.0,3659.0,0.1,5902.0,143.0,2245.0
1124198,FLR,False,train,Dec 2019,15661.0,170.0,-775.0,-604.0,-206.0,1652.0,2646.0,-1522.0,1701.0,15454.0,7967.0,5367.0,3905.0,0.1,6383.0,278.0,2456.0
1124198,FLR,False,train,Dec 2020,13758.0,106.0,69.0,174.0,400.0,1701.0,2247.0,-435.0,1250.0,14158.0,7310.0,5034.0,3572.0,0.1,6047.0,201.0,1795.0
714562,THFF,False,train,Dec 2016,2202.0,5.0,579.0,723.0,457.0,399.0,643.4,38.4,421.8,151.9,2988.5,842.0,1073.0,18.0,2574.1,143.0,12.3
714562,THFF,False,train,Dec 2017,2202.0,4.4,579.0,723.0,457.0,399.0,555.4,29.1,420.3,143.8,3000.7,842.0,1073.0,18.0,2587.1,143.0,12.9
714562,THFF,False,train,Dec 2018,2202.0,4.2,579.0,723.0,457.0,399.0,493.0,46.6,456.7,154.8,3008.7,842.0,1073.0,18.0,2566.0,143.0,14.0
714562,THFF,False,train,Dec 2019,2202.0,4.8,579.0,723.0,457.0,399.0,628.3,48.9,492.1,170.1,4023.3,842.0,1073.0,18.0,3465.6,143.0,18.5
714562,THFF,False,train,Dec 2020,2202.0,6.1,579.0,723.0,457.0,399.0,526.7,53.8,521.1,188.8,4560.5,842.0,1073.0,18.0,3963.5,143.0,17.0
1040593,CRZO,False,train,Dec 2014,90.0,300.0,-1234.0,-934.0,339.0,1236.0,1725.0,-1155.0,-968.0,429.0,2007.0,232.0,285.0,10.0,1563.0,394.0,55.0
1040593,CRZO,False,train,Dec 2015,90.0,300.0,-1234.0,-934.0,339.0,1236.0,1725.0,-1155.0,-968.0,429.0,2007.0,232.0,285.0,10.0,1563.0,394.0,55.0
1040593,CRZO,False,train,Dec 2016,99.0,214.0,-602.0,-388.0,345.0,1325.0,2433.0,-675.0,-1643.0,444.0,1626.0,73.0,212.0,10.0,1603.0,314.0,64.0
1040593,CRZO,False,train,Dec 2017,140.0,263.0,167.0,430.0,606.0,1629.0,1733.0,87.0,-1556.0,746.0,2778.0,123.0,373.0,10.0,2193.0,369.0,107.0
1040593,CRZO,False,train,Dec 2018,162.0,300.0,468.0,767.0,904.0,1634.0,1034.0,404.0,-1152.0,1066.0,3185.0,150.0,322.0,10.0,2030.0,429.0,100.0
1099800,EW,False,test,Dec 2016,797.0,71.0,757.0,828.0,2166.0,822.0,19825.0,570.0,3906.0,2964.0,4510.0,2240.0,533.0,397.0,1891.0,1381.0,415.0
1099800,EW,False,test,Dec 2017,875.0,82.0,1058.0,1140.0,2560.0,438.0,23635.0,584.0,1962.0,3435.0,5666.0,2549.0,1420.0,555.0,2710.0,1544.0,479.0
1099800,EW,False,test,Dec 2018,939.0,77.0,791.0,869.0,2783.0,594.0,31815.0,722.0,2695.0,3723.0,5324.0,2287.0,877.0,607.0,2183.0,1711.0,537.0
1099800,EW,False,test,Dec 2019,1114.0,89.0,1187.0,1277.0,3234.0,594.0,48779.0,1047.0,3742.0,4348.0,6488.0,2984.0,902.0,641.0,2340.0,1995.0,599.0
1099800,EW,False,test,Dec 2020,1081.0,107.0,933.0,1040.0,3306.0,595.0,56955.0,823.0,4565.0,4386.0,7237.0,3091.0,894.0,802.0,2663.0,1989.0,603.0
96869,TRC,False,train,Dec 2016,40.93,5.66,-6.76,-1.11,5.05,69.85,529.24,0.8,71.95,45.98,439.7,42.86,18.68,3.08,105.23,11.81,8.74
96869,TRC,False,train,Dec 2017,33.06,5.69,-7.52,-1.83,2.19,65.82,537.58,-1.8,70.39,35.26,518.2,103.9,10.48,2.47,91.39,9.71,7.61
96869,TRC,False,train,Dec 2018,35.48,5.42,0.44,5.86,10.14,61.78,430.62,4.25,74.65,45.62,529.05,96.5,16.49,2.62,94.38,9.71,10.88
96869,TRC,False,train,Dec 2019,41.59,5.04,-1.43,3.6,7.93,57.48,417.03,10.58,85.23,49.52,539.42,82.18,15.14,2.79,93.8,9.36,9.95
96869,TRC,False,train,Dec 2020,35.15,4.94,-6.75,-1.81,2.68,52.59,379.7,-0.74,84.49,37.83,536.35,68.52,12.94,2.99,91.02,9.43,4.59
96879,TEK,False,train,May 2003,398.0,30.0,170.0,199.0,523.0,0.0,7102.0,116.0,748.0,921.0,1331.0,545.0,249.0,102.0,460.0,381.0,133.0
96879,TEK,False,train,May 2004,398.0,30.0,170.0,199.0,523.0,0.0,7102.0,116.0,748.0,921.0,1331.0,545.0,249.0,102.0,460.0,381.0,133.0
96879,TEK,False,train,May 2005,416.0,29.0,125.0,154.0,619.0,850.0,7102.0,82.0,640.0,1035.0,1460.0,619.0,252.0,131.0,475.0,507.0,155.0
96879,TEK,False,train,May 2006,418.0,28.0,129.0,157.0,621.0,850.0,7102.0,92.0,620.0,1040.0,1634.0,737.0,272.0,156.0,447.0,503.0,175.0
96879,TEK,False,train,May 2007,444.0,29.0,113.0,142.0,661.0,850.0,7102.0,90.0,545.0,1105.0,1409.0,620.0,299.0,176.0,419.0,559.0,188.0
1340354,TWPG,False,train,Dec 2004,298.3,9.0,-39.96,-39.62,11.44,4.68,355.63,35.0,-85.0,276.0,483.0,148.69,38.34,85.9,216.0,52.16,23.0
1340354,TWPG,False,train,Dec 2005,298.3,9.0,-39.96,-39.62,11.44,4.68,355.63,35.0,-85.0,276.0,483.0,148.69,38.34,85.9,216.0,52.16,23.0
1340354,TWPG,False,train,Dec 2006,298.3,9.0,-39.96,-39.62,11.44,4.68,355.63,35.0,-85.0,276.0,483.0,148.69,38.34,85.9,216.0,52.16,23.0
1340354,TWPG,False,train,Dec 2007,298.3,6.0,-39.96,-39.62,11.44,4.68,355.63,0.0,-85.0,289.0,587.0,148.69,38.34,85.9,313.0,52.16,22.0
1340354,TWPG,False,train,Dec 2008,298.3,23.0,-39.96,-39.62,11.44,4.68,355.63,-203.0,-288.0,190.0,282.0,148.69,38.34,85.9,110.0,52.16,20.0
1280058,BLKB,False,train,Dec 2016,339.0,70.0,68.0,138.0,392.0,338.0,3040.0,45.0,153.0,732.0,1310.0,508.0,680.0,20.1,1063.0,324.0,89.0
1280058,BLKB,False,train,Dec 2017,362.0,74.0,70.0,144.0,427.0,430.0,4543.0,74.0,225.0,788.0,1798.0,799.0,975.0,20.1,1462.0,358.0,97.0
1280058,BLKB,False,train,Dec 2018,382.0,80.0,61.0,140.0,467.0,380.0,3055.0,45.0,246.0,849.0,1615.0,598.0,806.0,20.1,1242.0,403.0,88.0
1280058,BLKB,False,train,Dec 2019,418.0,86.0,31.0,117.0,482.0,460.0,3912.0,12.0,235.0,900.0,1993.0,735.0,989.0,20.1,1596.0,449.0,89.0
1280058,BLKB,False,train,Dec 2020,428.0,93.0,39.0,132.0,485.0,518.0,2812.0,8.0,237.0,913.0,2045.0,819.0,1013.0,20.1,1619.0,448.0,96.0
1082564,FCFL,False,train,Dec 2006,1414.0,0.0,132.0,162.0,331.0,385.0,1448.0,3.0,6.0,17.0,436.0,357.0,359.0,233.0,400.0,199.0,2.0
1082564,FCFL,False,train,Dec 2007,1414.0,0.0,132.0,162.0,331.0,385.0,1448.0,3.0,6.0,17.0,436.0,357.0,359.0,233.0,400.0,199.0,2.0
1082564,FCFL,False,train,Dec 2008,1414.0,0.0,132.0,162.0,331.0,385.0,1448.0,-4.0,3.0,16.0,502.0,357.0,359.0,233.0,457.0,199.0,2.0
1082564,FCFL,False,train,Dec 2009,1414.0,1.0,132.0,162.0,331.0,385.0,1448.0,-5.0,-3.0,16.0,548.0,357.0,359.0,233.0,502.0,199.0,2.0
1082564,FCFL,False,train,Dec 2010,1414.0,1.0,132.0,162.0,331.0,385.0,1448.0,-19.0,-22.0,17.0,471.0,357.0,359.0,233.0,442.0,199.0,1.0
1366684,AWAY,False,test,Dec 2010,25.6,15.8,10.6,26.5,142.2,316.2,1875.9,16.9,-113.3,167.9,489.7,94.9,115.4,74.0,606.8,128.5,9.8
1366684,AWAY,False,test,Dec 2011,34.5,20.0,18.7,38.6,195.8,316.2,1875.9,6.2,-111.2,230.2,604.6,210.7,138.4,74.0,163.6,173.1,15.9
1366684,AWAY,False,test,Dec 2012,45.3,23.5,29.8,53.3,235.1,316.2,1835.7,15.0,-96.2,280.4,722.7,299.9,178.0,74.0,205.6,205.3,17.1
1366684,AWAY,False,test,Dec 2013,54.6,25.1,29.0,54.1,291.9,316.2,3775.7,17.7,-78.5,346.5,1080.7,432.6,212.1,74.0,257.3,258.0,23.7
1366684,AWAY,False,test,Dec 2014,67.6,30.8,34.6,65.4,379.1,316.2,2814.7,13.4,-62.7,446.8,1530.1,864.9,230.4,74.0,598.3,339.1,25.1
1096219,NEOF,False,train,Dec 1998,14.0,58.0,-276.0,-218.0,13.0,21.0,1046.6,-277.0,-541.0,28.0,296.0,22.0,22.0,74.9,45.0,289.0,1.0
1096219,NEOF,False,train,Dec 1999,14.0,58.0,-276.0,-218.0,13.0,21.0,1046.6,-277.0,-541.0,28.0,296.0,22.0,22.0,74.9,45.0,289.0,1.0
1096219,NEOF,False,train,Dec 2000,14.0,58.0,-276.0,-218.0,13.0,21.0,1046.6,-277.0,-541.0,28.0,296.0,22.0,22.0,74.9,45.0,289.0,1.0
1096219,NEOF,False,train,Dec 2001,14.0,58.0,-276.0,-218.0,13.0,21.0,1046.6,-277.0,-541.0,28.0,296.0,22.0,22.0,74.9,45.0,289.0,1.0
1096219,NEOF,False,train,Dec 2002,9.0,13.0,-81.0,-68.0,-4.0,14.0,1046.6,-82.0,-626.0,4.0,221.0,31.0,23.0,74.9,42.0,77.0,3.0
1551182,ETN,False,train,Dec 2016,13396.0,929.0,2351.0,3280.0,6351.0,6711.0,30150.0,1916.0,7555.0,19747.0,30476.0,7033.0,5485.0,2346.0,15478.0,4051.0,3560.0
1551182,ETN,False,train,Dec 2017,13756.0,914.0,3614.0,4528.0,6648.0,7167.0,34756.0,2985.0,8669.0,20404.0,32623.0,8337.0,5075.0,2620.0,15333.0,4110.0,3943.0
1551182,ETN,False,train,Dec 2018,14511.0,903.0,2682.0,3585.0,7098.0,6768.0,29084.0,2145.0,8161.0,21609.0,31092.0,7590.0,5154.0,2785.0,14950.0,4132.0,3858.0
1551182,ETN,False,train,Dec 2019,14338.0,884.0,2790.0,3674.0,7052.0,7819.0,39148.0,2211.0,8170.0,21390.0,32805.0,8728.0,5132.0,2805.0,16672.0,4189.0,3437.0
1551182,ETN,False,train,Dec 2020,12408.0,811.0,1895.0,2706.0,5450.0,7010.0,47828.0,1410.0,6794.0,17858.0,31824.0,9178.0,5881.0,2109.0,16851.0,3626.0,2904.0
909111,CLP,False,train,Dec 2008,143.0,119.0,35.0,153.0,198.0,1704.0,779.0,8.0,-457.0,341.0,3173.0,108.0,68.0,242.0,1820.0,163.0,56.0
909111,CLP,False,train,Dec 2009,143.0,119.0,35.0,153.0,198.0,1704.0,779.0,8.0,-457.0,341.0,3173.0,108.0,68.0,242.0,1820.0,163.0,56.0
909111,CLP,False,train,Dec 2010,138.0,132.0,43.0,174.0,186.0,1762.0,1414.0,-39.0,1261.0,324.0,3171.0,103.0,66.0,242.0,1961.0,143.0,65.0
909111,CLP,False,train,Dec 2011,147.0,137.0,49.0,186.0,206.0,1760.0,1825.0,6.0,-595.0,353.0,3259.0,140.0,78.0,242.0,2053.0,157.0,71.0
909111,CLP,False,train,Dec 2012,165.0,134.0,43.0,177.0,229.0,1832.0,1885.0,9.0,-650.0,394.0,3286.0,136.0,105.0,242.0,2136.0,185.0,66.0
1361709,SUSS,False,train,Dec 2009,3458.0,44.0,70.0,70.0,473.0,431.0,240.0,1.0,27.0,3931.0,914.0,210.0,178.0,82.0,699.0,403.0,60.0
1361709,SUSS,False,train,Dec 2010,3458.0,44.0,70.0,70.0,473.0,431.0,240.0,1.0,27.0,3931.0,914.0,210.0,178.0,82.0,699.0,403.0,60.0
1361709,SUSS,False,train,Dec 2011,4637.0,47.0,115.0,115.0,557.0,450.0,385.0,47.0,74.0,5194.0,1096.0,314.0,194.0,99.0,760.0,442.0,75.0
1361709,SUSS,False,train,Dec 2012,5207.0,51.0,126.0,126.0,611.0,607.0,732.0,47.0,121.0,5818.0,1571.0,515.0,233.0,115.0,759.0,485.0,106.0
1361709,SUSS,False,train,Dec 2013,5570.0,61.0,98.0,159.0,644.0,375.0,1390.0,14.0,135.0,6214.0,1375.0,296.0,255.0,127.0,539.0,546.0,139.0
1437107,WBD,False,train,Dec 2016,2432.0,2095.0,2024.0,4119.0,4065.0,7841.0,10690.0,1194.0,5232.0,6497.0,15672.0,2502.0,1561.0,21.2,10262.0,2012.0,1495.0
1437107,WBD,False,train,Dec 2017,2656.0,2240.0,338.0,2578.0,4217.0,14755.0,8483.0,-337.0,4632.0,6873.0,22555.0,9991.0,1871.0,21.2,17532.0,2098.0,1838.0
1437107,WBD,False,train,Dec 2018,3935.0,4686.0,1751.0,6437.0,6618.0,14974.0,12945.0,594.0,5254.0,10553.0,32550.0,4231.0,3997.0,21.2,22033.0,4018.0,2620.0
1437107,WBD,False,train,Dec 2019,3819.0,4200.0,2971.0,7171.0,7325.0,14810.0,17189.0,2069.0,7333.0,11144.0,33735.0,5217.0,3239.0,21.2,21769.0,4135.0,2633.0
1437107,WBD,False,train,Dec 2020,3860.0,4315.0,2376.0,6691.0,6811.0,15069.0,14639.0,1219.0,8543.0,10671.0,34087.0,6130.0,3082.0,21.2,21704.0,4081.0,2537.0
1043639,SGTL,False,train,Dec 2001,89.0,5.0,55.0,60.0,106.0,85.0,800.0,53.0,9.0,195.0,220.0,207.0,38.0,19.0,39.0,53.0,34.0
1043639,SGTL,False,train,Dec 2002,89.0,5.0,55.0,60.0,106.0,85.0,800.0,53.0,9.0,195.0,220.0,207.0,38.0,19.0,39.0,53.0,34.0
1043639,SGTL,False,train,Dec 2003,89.0,5.0,55.0,60.0,106.0,85.0,800.0,53.0,9.0,195.0,220.0,207.0,38.0,19.0,39.0,53.0,34.0
1043639,SGTL,False,train,Dec 2004,89.0,5.0,55.0,60.0,106.0,85.0,800.0,53.0,9.0,195.0,220.0,207.0,38.0,19.0,39.0,53.0,34.0
1043639,SGTL,False,train,Dec 2005,149.0,9.0,56.0,65.0,175.0,85.0,800.0,36.0,45.0,324.0,343.0,205.0,74.0,24.0,84.0,119.0,54.0
1628369,CWK,False,train,Dec 2016,5068.0,261.0,-263.0,-3.0,1148.0,2625.0,3134.0,-434.0,-945.0,6216.0,5682.0,1841.0,1625.0,1.3,5092.0,1411.0,1317.0
1628369,CWK,False,train,Dec 2017,5640.0,271.0,-143.0,128.0,1284.0,2784.0,3134.0,-221.0,-1148.0,6924.0,5793.0,1911.0,1966.0,1.3,5294.0,1427.0,1329.0
1628369,CWK,False,train,Dec 2018,6642.0,290.0,14.0,304.0,1578.0,2644.0,3134.0,-186.0,-1298.0,8220.0,6546.0,2743.0,2039.0,1.3,5186.0,1563.0,1505.0
1628369,CWK,False,train,Dec 2019,6982.0,415.0,195.0,610.0,1769.0,2620.0,4487.0,0.0,-1297.0,8751.0,7163.0,2861.0,2323.0,1.3,5862.0,1574.0,1563.0
1628369,CWK,False,train,Dec 2020,6455.0,382.0,4.0,386.0,1388.0,3236.0,3292.0,-220.0,-1528.0,7844.0,7338.0,2891.0,2066.0,1.3,6242.0,1384.0,1593.0
1046183,UCBC,False,train,Dec 2000,4681.0,0.0,815.0,1011.0,1401.0,1847.0,93.4,2.0,16.0,5.0,142.0,2252.0,978.0,789.0,109.0,576.0,1.0
1046183,UCBC,False,train,Dec 2001,4681.0,0.0,815.0,1011.0,1401.0,1847.0,93.4,2.0,16.0,5.0,142.0,2252.0,978.0,789.0,109.0,576.0,1.0
1046183,UCBC,False,train,Dec 2002,4681.0,1.0,815.0,1011.0,1401.0,1847.0,93.4,3.0,15.0,10.0,269.0,2252.0,978.0,789.0,232.0,576.0,1.0
1046183,UCBC,False,train,Dec 2003,4681.0,0.0,815.0,1011.0,1401.0,1847.0,93.4,2.0,15.0,9.0,262.0,2252.0,978.0,789.0,226.0,576.0,1.0
1046183,UCBC,False,train,Dec 2004,4681.0,0.0,815.0,1011.0,1401.0,1847.0,93.4,2.0,14.0,8.0,257.0,2252.0,978.0,789.0,223.0,576.0,1.0
36146,TRMK,False,train,Dec 2016,693.0,36.6,180.0,244.0,255.0,42.0,2411.0,108.4,1185.4,512.7,13352.3,198.0,159.0,35.0,11832.1,79.0,42.0
36146,TRMK,False,train,Dec 2017,693.0,38.5,180.0,244.0,255.0,42.0,2158.4,105.6,1228.2,540.9,13798.0,198.0,159.0,35.0,12226.3,79.0,42.0
36146,TRMK,False,train,Dec 2018,693.0,38.9,180.0,244.0,255.0,42.0,1871.7,149.6,1323.9,546.6,13286.5,198.0,159.0,35.0,11695.0,79.0,42.0
36146,TRMK,False,train,Dec 2019,693.0,39.4,180.0,244.0,255.0,42.0,2215.5,150.5,1414.5,548.0,13497.9,198.0,159.0,35.0,11837.2,79.0,42.0
36146,TRMK,False,train,Dec 2020,693.0,41.3,180.0,244.0,255.0,42.0,1732.1,160.0,1495.8,623.0,16551.8,198.0,159.0,35.0,14810.7,79.0,42.0
75829,PLL,False,train,Jul 2010,1368.0,96.0,446.0,542.0,1373.0,492.0,5702.0,315.0,1619.0,2741.0,3232.0,1809.0,790.0,445.0,1743.0,934.0,647.0
75829,PLL,False,train,Jul 2011,1368.0,96.0,446.0,542.0,1373.0,492.0,5702.0,315.0,1619.0,2741.0,3232.0,1809.0,790.0,445.0,1743.0,934.0,647.0
75829,PLL,False,train,Jul 2012,1292.0,109.0,396.0,505.0,1380.0,491.0,6099.0,319.0,1841.0,2672.0,3348.0,1852.0,852.0,365.0,1838.0,993.0,724.0
75829,PLL,False,train,Jul 2013,1276.0,104.0,436.0,540.0,1372.0,467.0,7821.0,575.0,2285.0,2648.0,3473.0,2050.0,729.0,381.0,1658.0,945.0,622.0
75829,PLL,False,train,Jul 2014,1363.0,114.0,478.0,592.0,1426.0,376.0,8510.0,364.0,2513.0,2789.0,3853.0,2137.0,1098.0,405.0,1957.0,957.0,657.0
1035884,CTV,False,val,Dec 2005,1180.0,56.0,172.0,227.0,444.0,271.0,100.71,130.0,347.0,1624.0,1302.0,808.0,183.0,154.0,563.0,286.0,187.0
1035884,CTV,False,val,Dec 2006,1180.0,56.0,172.0,227.0,444.0,271.0,100.71,130.0,347.0,1624.0,1302.0,808.0,183.0,154.0,563.0,286.0,187.0
1035884,CTV,False,val,Dec 2007,1342.0,50.0,308.0,357.0,589.0,2348.0,100.71,205.0,546.0,1931.0,5107.0,2231.0,998.0,548.0,3827.0,303.0,793.0
1035884,CTV,False,val,Dec 2008,2958.0,219.0,-88.0,131.0,1058.0,1667.0,100.71,-229.0,317.0,4017.0,4063.0,1710.0,925.0,450.0,3054.0,1148.0,696.0
1035884,CTV,False,val,Dec 2009,2159.0,204.0,241.0,445.0,865.0,1404.0,100.71,78.0,395.0,3025.0,3941.0,1745.0,589.0,314.0,2392.0,618.0,599.0
74260,ORI,False,train,Dec 2016,4945.0,534.0,736.0,736.0,606.0,3537.0,4992.0,467.0,3200.0,5900.0,18592.0,1546.0,923.0,630.0,14131.0,347.0,4637.0
74260,ORI,False,train,Dec 2017,4945.0,534.0,788.0,788.0,606.0,3537.0,5756.0,561.0,3207.0,6263.0,19404.0,1546.0,923.0,630.0,14670.0,347.0,4842.0
74260,ORI,False,train,Dec 2018,4945.0,534.0,480.0,480.0,606.0,3537.0,6227.0,371.0,3850.0,6259.0,19327.0,1546.0,923.0,630.0,14181.0,347.0,5001.0
74260,ORI,False,train,Dec 2019,4945.0,534.0,1362.0,1362.0,606.0,3537.0,6793.0,1056.0,4386.0,7460.0,21076.0,1546.0,923.0,630.0,15076.0,347.0,5296.0
74260,ORI,False,train,Dec 2020,4945.0,534.0,732.0,732.0,606.0,3537.0,5994.0,559.0,4395.0,7166.0,22815.0,1546.0,923.0,630.0,16629.0,347.0,5957.0
943820,SWW,False,train,Dec 2001,488.0,34.0,33.0,66.0,282.0,109.0,740.0,-10.0,-12.0,770.0,352.0,184.0,103.0,28.0,211.0,252.0,129.0
943820,SWW,False,train,Dec 2002,488.0,34.0,33.0,66.0,282.0,109.0,740.0,-10.0,-12.0,770.0,352.0,184.0,103.0,28.0,211.0,252.0,129.0
943820,SWW,False,train,Dec 2003,551.0,36.0,13.0,49.0,295.0,111.0,740.0,-5.0,-17.0,847.0,405.0,225.0,141.0,28.0,250.0,284.0,176.0
943820,SWW,False,train,Dec 2004,626.0,36.0,2.0,38.0,331.0,90.0,740.0,-27.0,-44.0,956.0,398.0,237.0,155.0,28.0,260.0,330.0,191.0
943820,SWW,False,train,Dec 2005,681.0,37.0,19.0,57.0,356.0,108.0,740.0,3.0,-48.0,1037.0,418.0,263.0,173.0,28.0,291.0,338.0,221.0
755199,TMG,False,train,Jun 2001,5973.0,17.0,26.0,43.0,92.0,187.0,18241.0,9.0,-38.0,6065.0,749.0,413.0,251.0,175.0,544.0,58.0,174.0
755199,TMG,False,train,Jun 2002,5973.0,17.0,26.0,43.0,92.0,187.0,18241.0,9.0,-38.0,6065.0,749.0,413.0,251.0,175.0,544.0,58.0,174.0
755199,TMG,False,train,Jun 2003,8216.0,19.0,42.0,61.0,108.0,200.0,18241.0,7.0,-36.0,8324.0,986.0,560.0,496.0,227.0,776.0,61.0,277.0
755199,TMG,False,train,Jun 2004,11199.0,23.0,57.0,80.0,125.0,200.0,18241.0,19.0,-20.0,11325.0,974.0,555.0,437.0,237.0,746.0,65.0,282.0
755199,TMG,False,train,Jun 2005,8357.0,24.0,120.0,145.0,192.0,228.0,18241.0,56.0,33.0,8549.0,1142.0,729.0,410.0,275.0,815.0,67.0,382.0
1410384,QTWO,False,train,Dec 2016,77.4,12.2,-35.4,-23.2,72.8,182.7,1166.3,-36.4,-125.8,150.2,201.0,125.7,59.2,31.0,100.7,102.2,12.2
1410384,QTWO,False,train,Dec 2017,99.5,14.9,-26.4,-11.4,94.5,182.7,1546.5,-26.2,-152.1,194.0,212.8,131.1,68.1,31.0,106.2,120.2,13.2
1410384,QTWO,False,train,Dec 2018,121.9,16.8,-29.0,-12.2,119.2,182.7,2157.2,-35.4,-172.4,241.1,463.7,218.3,73.7,31.0,304.8,146.9,20.3
1410384,QTWO,False,train,Dec 2019,162.5,28.5,-63.1,-34.6,153.0,424.8,3923.1,-70.9,-243.3,315.5,1009.4,186.3,133.0,31.0,630.0,203.7,23.3
1410384,QTWO,False,train,Dec 2020,228.2,51.8,-107.6,-55.7,174.6,557.5,7030.3,-137.6,-381.2,402.8,1416.7,616.2,145.8,31.0,773.3,260.7,37.5
1524741,SLCA,False,train,Dec 2016,477.0,68.0,-50.0,18.0,83.0,508.0,4593.0,-41.0,163.0,560.0,2073.0,893.0,110.0,79.0,800.0,135.0,89.0
1524741,SLCA,False,train,Dec 2017,867.0,97.0,168.0,265.0,374.0,505.0,2622.0,145.0,288.0,1241.0,2307.0,703.0,216.0,92.0,911.0,204.0,213.0
1524741,SLCA,False,train,Dec 2018,1163.0,149.0,-159.0,-11.0,414.0,1246.0,745.0,-201.0,68.0,1577.0,2901.0,600.0,261.0,162.0,1849.0,296.0,215.0
1524741,SLCA,False,train,Dec 2019,1133.0,179.0,-333.0,-154.0,341.0,1214.0,453.0,-329.0,-280.0,1474.0,2553.0,509.0,335.0,124.0,1837.0,330.0,182.0
1524741,SLCA,False,train,Dec 2020,575.0,156.0,-95.0,60.0,271.0,1198.0,519.0,-114.0,-395.0,846.0,2247.0,486.0,195.0,105.0,1620.0,280.0,207.0
106926,WTNY,False,train,Dec 2006,501.0,29.0,208.0,365.0,1218.0,365.0,3013.0,151.0,886.0,591.0,11027.0,360.0,788.0,48.0,9799.0,993.0,45.0
106926,WTNY,False,train,Dec 2007,501.0,29.0,208.0,365.0,1218.0,365.0,3013.0,151.0,886.0,591.0,11027.0,360.0,788.0,48.0,9799.0,993.0,45.0
106926,WTNY,False,train,Dec 2008,501.0,28.0,208.0,365.0,1218.0,365.0,3013.0,59.0,870.0,563.0,12381.0,360.0,788.0,48.0,10855.0,993.0,40.0
106926,WTNY,False,train,Dec 2009,501.0,29.0,208.0,365.0,1218.0,365.0,3013.0,-62.0,790.0,563.0,11892.0,360.0,788.0,48.0,10211.0,993.0,33.0
106926,WTNY,False,train,Dec 2010,501.0,28.0,208.0,365.0,1218.0,365.0,3013.0,-142.0,629.0,541.0,11799.0,360.0,788.0,48.0,10274.0,993.0,29.0
859737,HOLX,False,train,Sep 2017,1438.0,449.0,1384.0,1833.0,1621.0,2172.0,10089.0,756.0,-2383.0,3059.0,7980.0,1479.0,1866.0,332.0,5195.0,1137.0,534.0
859737,HOLX,False,train,Sep 2018,1521.0,480.0,-270.0,210.0,1697.0,2705.0,11068.0,-111.0,-2494.0,3218.0,7231.0,1723.0,1403.0,384.0,4802.0,1189.0,579.0
859737,HOLX,False,train,Sep 2019,2196.0,463.0,-117.0,346.0,1171.0,2784.0,13515.0,-204.0,-2689.0,3367.0,6442.0,1793.0,1070.0,445.0,4326.0,1181.0,649.0
859737,HOLX,False,train,Sep 2020,1549.0,376.0,1118.0,1494.0,2228.0,2714.0,17116.0,1115.0,-1573.0,3776.0,7196.0,2222.0,1239.0,395.0,4489.0,1103.0,1029.0
859737,HOLX,False,train,Sep 2021,1837.0,407.0,2455.0,2862.0,3796.0,2712.0,18722.0,1872.0,298.0,5632.0,8920.0,3169.0,1327.0,501.0,4701.0,1313.0,943.0
1259429,OXSQ,False,train,Dec 2016,1520.0,141.0,1440.0,1581.0,1985.0,11394.0,340.28,110.36,-43.62,121.57,612.46,2134.0,871.0,731.0,226.46,502.0,9.68
1259429,OXSQ,False,train,Dec 2017,1520.0,141.0,1440.0,1581.0,1985.0,11394.0,295.49,43.61,-141.39,49.41,454.12,2134.0,871.0,731.0,65.7,502.0,5.08
1259429,OXSQ,False,train,Dec 2018,1520.0,141.0,1440.0,1581.0,1985.0,11394.0,308.3,-9.21,-142.72,-5.52,467.14,2134.0,871.0,731.0,152.42,502.0,4.68
1259429,OXSQ,False,train,Dec 2019,1520.0,141.0,1440.0,1581.0,1985.0,11394.0,263.56,-32.8,-204.32,-28.74,385.27,2134.0,871.0,731.0,137.27,502.0,3.48
1259429,OXSQ,False,train,Dec 2020,1520.0,141.0,1440.0,1581.0,1985.0,11394.0,151.25,1.71,-227.72,5.54,357.66,2134.0,871.0,731.0,132.23,502.0,2.3
63276,MAT,False,train,Dec 2016,2906.0,262.0,497.0,760.0,2547.0,2134.0,9433.0,313.0,3545.0,5453.0,6494.0,2940.0,1506.0,614.0,4086.0,2027.0,1115.0
